left,right,label,score
"jeroen hoppenbrouwers , mike p. papazoglou",alon y. halevy,1.0,1.0
"juan loaiza , ashok joshi , tirthankar lahiri , william bridge","manfred a. jeusfeld , franz baader , werner nutt",0.0,0.0
"dave birdsall , hedieh yaghmai , harry leslie , rohit jain","yaw-huei chen , chi-sheng shih , chiang lee",1.0,1.0
goetz graefe,"aiqun du , james p. callan , margaret e. connell",1.0,1.0
"jae-jun hwang , mauricio a. hernández , salvatore j. stolfo , hasanat m. dewan","babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew",1.0,1.0
"kenneth c. sevcik , nick koudas","sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",1.0,1.0
"yong-jin choi , chin-wan chung",werner kießling,0.0,0.0
"patrick e. oneil , dallan quass","gio wiederhold , byung suk lee",0.0,0.0
"donovan a. schneider , marie-anne neimat , witold litwin","simonas saltenis , christian s. jensen",0.0,0.0
joseph m. hellerstein,"tomasz imielinski , daniel barbará",1.0,1.0
m. tamer özsu,"rakesh agrawal , jerry kiernan",0.0,0.0
"zoran despotovic , manfred hauswirth , karl aberer , philippe cudré-mauroux , magdalena punceva , anwitaman datta , roman schmidt","ramez elmasri , leonidas fegaras",1.0,1.0
"masaru kitsuregawa , kazuhiko mogi",donald d. chamberlin,1.0,1.0
janet perna,"themistoklis palpanas , richard sidle , hamid pirahesh , roberta cochrane",0.0,0.0
"jérôme siméon , vassilis christophides , sophie cluet",narendra mohan,0.0,0.0
c. j. date,"thierry coupaye , t. svensen , christine collet",0.0,0.0
"rohit ananthakrishna , venkatesh ganti , surajit chaudhuri","bin li , dennis shasha",1.0,1.0
"raymond t. ng , jinhai yang","raghu ramakrishnan , miron livny , praveen seshadri",0.0,0.0
donald r. deutsch,harald kosch,0.0,0.0
"meikel pöss , chris floyd","babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",0.0,0.0
"daniel s. weld , zachary g. ives , igor tatarinov , alon y. halevy",avigdor gal,0.0,0.0
"ming-chien shan , fabio casati","arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",0.0,0.0
karl aberer,"jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram",0.0,0.0
m. tamer özsu,"lukasz golab , m. tamer özsu",0.0,0.0
"reinhard pichler , christoph koch , georg gottlob","babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",0.0,0.0
"renée j. miller , ronald fagin , yannis velegrakis , mauricio a. hernández , lucian popa","nikos mamoulis , jun zhang , dimitris papadias , yufei tao",0.0,0.0
"charu c. aggarwal , philip s. yu","qing li , chi-wai fung , kamalakar karlapalem",0.0,0.0
?,marianne winslett,1.0,1.0
"kenneth a. ross , jingren zhou","alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",0.0,0.0
"p. p. s. narayan , s. joshi , m. nemeth , abraham silberschatz , henry f. korth , a. khivesera , jerry baulier , s. sudarshan , philip bohannon , peter mcilroy , j. miller , s. gogate , rajeev rastogi , c. gupta","venky harinarayan , dallan quass , ashish gupta",0.0,0.0
"swarup acharya , phillip b. gibbons , viswanath poosala","gautam das , surajit chaudhuri , brian babcock",0.0,0.0
"ilker durusoy , cetin ozkan , mehmet altinel , asuman dogac","valeria de antonellis , barbara pernici , maria grazia fugini , silvana castano",0.0,0.0
"john shepherd , quan z. sheng , du q. huynh , jialie shen , anne h. h. ngu",hans-jörg schek,1.0,1.0
"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold","laks v. s. lakshmanan , marc gyssens",0.0,0.0
"m. ranganathan , christos faloutsos , yannis manolopoulos","edward y. chang , chen li",1.0,1.0
"stavros christodoulakis , nikos pappas","swarup acharya , phillip b. gibbons , viswanath poosala",0.0,0.0
william w. cohen,michael lesk,1.0,1.0
"a. a. diwan , s. sudarshan , sanjeeva rane , s. seshadri","gennady antoshenkov , mohamed ziauddin",0.0,0.0
"sorana rabinovici , john catozzi","surajit chaudhuri , gerhard weikum",1.0,1.0
marianne winslett,"david j. dewitt , navin kabra",0.0,0.0
"heribert schütz , willem jonker","sonia bergamaschi , maurizio vincini , silvana castano",0.0,0.0
ling liu,"gerhard weikum , peter zabback , peter scheuermann",0.0,0.0
"fabrizio ferrandina , thorsten meyer , roberto zicari",?,1.0,0.0
"holger märtens , erhard rahm , thomas stöhr","umeshwar dayal , surajit chaudhuri , tak w. yan",0.0,0.0
jan chomicki,"eric simon , angelika kotz dittrich",0.0,0.0
"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh","hanan samet , gísli r. hjaltason",0.0,0.0
"alfons kemper , ehud gudes , natalija krivokapic","babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",0.0,0.0
"munir cochinwala , john bradley",umang gupta,0.0,0.0
"goetz graefe , diane l. davison","manfred hauswirth , karl aberer , philippe cudré-mauroux",0.0,0.0
"edward l. wimmers , rakesh agrawal",hannu toivonen,0.0,0.0
motomichi toyama,"angela bonifati , stefano ceri",0.0,0.0
"marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa",sharma chakravarthy,1.0,1.0
"jian pei , laks v. s. lakshmanan , yan zhao","laurent mignet , serge abiteboul , tova milo , adi eyal , bernd amann , sophie cluet",0.0,0.0
"donald kossmann , alfons kemper , christian wiesner","michael j. carey , michael j. franklin , markos zaharioudakis",1.0,1.0
"arnon rosenthal , edward sciore","johannes gehrke , abhinandan das , mirek riedewald",1.0,1.0
"yannis e. ioannidis , yezdi lashkari","hanan samet , gísli r. hjaltason",0.0,0.0
"betty salzberg , david b. lomet , georgios evangelidis",josé a. blakeley,0.0,0.0
"oliver po , divyakant agrawal , radu sion , wen-syan li , wang-pin hsiung , dmitri v. kalashnikov , k. selçuk candan",daniel a. keim,0.0,0.0
"klaus r. dittrich , ruxandra domenig","jaideep srivastava , jianzhong li , doron rotem",0.0,0.0
"bernhard mitschang , michael jaedicke","lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",1.0,1.0
"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",c. gregory doherty,0.0,0.0
"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos","manish mehta , david j. dewitt",0.0,0.0
"shivakumar venkataraman , subbu n. subramanian",philip a. bernstein,0.0,0.0
"renée j. miller , c. t. howard ho , lucian popa , ling-ling yan , ronald fagin , mauricio a. hernández , laura m. haas","hector garcia-molina , wilburt labio , yingwei cui , jennifer widom , jun yang",0.0,0.0
"giansalvatore mecca , valter crescenzi , paolo merialdo","raymond t. ng , paul shum",1.0,1.0
"charu c. aggarwal , philip s. yu",ling liu,0.0,0.0
sherif danish,"michael j. franklin , samuel madden , joseph m. hellerstein , mehul a. shah",1.0,1.0
david b. lomet,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith , yuan-chi chang , ming-ling lo",0.0,0.0
"yasushi kiyoki , takanari hayama , takashi kitagawa","enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer",0.0,0.0
joseph fong,"phil janus , albert dandrea",0.0,0.0
anant jhingran,"paolo atzeni , riccardo torlone",1.0,1.0
"donovan a. schneider , marie-anne neimat , witold litwin","daniel barbará , mark sullivan",0.0,0.0
"hanan samet , erik g. hoel","theodore johnson , amr el abbadi , richard t. snodgrass , kenneth a. ross",0.0,1.0
michael l. brodie,patricia g. selinger,0.0,0.0
nancy wiegand,"dieter fensel , alexander maedche , christoph bussler",0.0,0.0
"kotagiri ramamohanarao , evan p. harris",michael h. böhlen,0.0,0.0
"m. tamer özsu , randal j. peters","elaheh pourabbas , alberto donofrio",1.0,1.0
"amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande","kien a. hua , jung-hwan oh",0.0,0.0
"nelson mendonça mattos , serge rielau , bruce g. lindsay , stefan deßloch , you-chin fuh , brian t. tran , danko mannhaupt , linda demichel , weidong chen","johannes gehrke , abhinandan das , mirek riedewald",0.0,0.0
"maria e. orlowska , ralf mühlberger , bartek kiepuszewski","christian s. jensen , kristian torp , richard t. snodgrass",0.0,0.0
"ibrahim kamel , christos faloutsos",joseph fong,0.0,0.0
"louiqa raschid , jorge lobo","ming-syan chen , philip s. yu , jong soo park",0.0,0.0
"maria luisa sapino , sibel adali , v. s. subrahmanian","laks v. s. lakshmanan , frédéric gingras , nematollaah shiri , despina papoulis , iyer n. subramanian",0.0,0.0
"eugene j. shekita , viswanath poosala , yannis e. ioannidis , peter j. haas","thanos papadimitriou , andrey balmin , yannis papakonstantinou",0.0,0.0
"ramakrishnan srikant , balakrishna r. iyer , christos faloutsos , arun n. swami , h. miranda , sakti p. ghosh , a. mahboob , maurice a. w. houtsma , michael j. carey , tomasz imielinski , rakesh agrawal","c. watson , g. linderman , euthimios panagos , t. walters , ion tim ieong , alexandros biliris , j. wang , s. choo , david schrader , p. colin , william oconnell , grace au",1.0,1.0
"hector garcia-molina , sergey melnik","guido moerkotte , jens claußen , klaus peithner , alfons kemper",0.0,0.0
"james geller , ashish mehta , erich j. neuhold , yehoshua perl",frédéric cuppens,0.0,0.0
"prabhakar raghavan , david gibson , jon m. kleinberg","reagan moore , arun jagatheesan , paul watson , norman w. paton",0.0,0.0
"luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau","curtis e. dyreson , michael h. böhlen , christian s. jensen",0.0,0.0
andreas meier,"robert meersman , amit p. sheth",1.0,1.0
akmal b. chaudhri,"susan b. davidson , limsoon wong , kyle hart , peter buneman , g. christian overton",0.0,0.0
"reinhard pichler , georg gottlob , christoph koch",susan malaika,0.0,0.0
"tak w. yan , hector garcia-molina","roger s. barga , david b. lomet",1.0,1.0
"nick roussopoulos , christos faloutsos , timos k. sellis","damianos chatziantoniou , kenneth a. ross",0.0,0.0
"tiziana catarci , isabel f. cruz",jan chomicki,1.0,1.0
"heribert schütz , willem jonker",brad adelberg,0.0,0.0
kenneth a. ross,"min wang , jeffrey scott vitter",0.0,0.0
"richard frank , gopalan arun , richard anderson",angelo pruscino,0.0,0.0
"carlotta domeniconi , vassilis j. tsotras , george kollios , dimitrios gunopulos","nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",0.0,0.0
"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",leonidas fegaras,0.0,0.0
"hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou","aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",0.0,0.0
"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic","yong-jin choi , chin-wan chung",0.0,0.0
"stephen kelley , frédéic vincent , nick roussopoulos","ming-ling lo , chinya v. ravishankar",0.0,0.0
"m. ranganathan , christos faloutsos , yannis manolopoulos","h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",0.0,0.0
"dimitrios gunopulos , nick koudas , divesh srivastava , michail vlachos , sudipto guha","peter dadam , wolfgang klas",0.0,0.0
vijay kumar,"gerti kappel , werner retschitzegger",0.0,0.0
"stephen blott , roger weber , hans-jörg schek",alberto o. mendelzon,0.0,0.0
"shlomo moran , ronny lempel","felipe cariño , william oconnell",1.0,1.0
"yanlei diao , hao zhang , peter m. fischer , michael j. franklin , mehmet altinel","alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",0.0,0.0
vijay kumar,"aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang",0.0,0.0
"anastassia ailamaki , andrew therber , yannis e. ioannidis , anand narayanan , miron livny","alfons kemper , guido moerkotte , klaus peithner , michael steinbrunn",0.0,0.0
rafael alonso,"sailesh krishnamurthy , c. mohan , larry brown , hamid pirahesh , mehmet altinel , honguk woo , qiong luo , bruce g. lindsay",0.0,0.0
josé a. blakeley,"michael j. wynblatt , julio c. navas",1.0,1.0
"rakesh agrawal , jerry kiernan","ramakrishnan srikant , rakesh agrawal",0.0,0.0
"s. muthukrishnan , flip korn","kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra",0.0,0.0
"stephen kelley , frédéic vincent , nick roussopoulos","kenneth a. ross , zhe li",0.0,0.0
"louiqa raschid , jorge lobo","ramakrishnan srikant , rakesh agrawal",0.0,0.0
"jignesh m. patel , laurie hammel","jack a. orenstein , d. n. kamber",0.0,0.0
"joel h. saltz , john burgess , felipe cariño , william oconnell","lyman do , pamela drew , prabhu ram",0.0,0.0
dan suciu,luca cardelli,0.0,0.0
"martin r. frank , natalya fridman noy , steffen staab","mengchi liu , tok wang ling , gillian dobbie",0.0,0.0
xiaolei qian,harald kosch,0.0,0.0
"arnaud sahuguet , fabien azavant","a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson",0.0,0.0
"a. prasad sistla , ouri wolfson , yixiu huang","richard t. snodgrass , dengfeng gao",0.0,0.0
"elisa bertino , elena ferrari , silvana castano",jim gray,0.0,0.0
"c. mohan , joseph m. hellerstein , marcel kornacker","giansalvatore mecca , valter crescenzi , paolo merialdo",1.0,1.0
"robert w. irving , ela hunt , malcolm p. atkinson","zhan cui , paul obrien , dean m. jones",0.0,0.0
"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos","prabhakar raghavan , david gibson , jon m. kleinberg",1.0,1.0
"anne h. h. ngu , athman bouguettaya , brahim medjahed , ahmed k. elmagarmid , boualem benatallah","s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",0.0,0.0
"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin","philip a. bernstein , patrick e. oneil , hal berenson , elizabeth j. oneil , jim melton , jim gray",1.0,1.0
"zahir tari , stefano spaccapietra , john stokes","daniel barbará , hector garcia-molina",0.0,0.0
"alin deutsch , jürgen zimmermann , m. higa , alejandro p. buchmann","umeshwar dayal , surajit chaudhuri , tak w. yan",0.0,0.0
rafael camps,leonidas fegaras,0.0,0.0
soumen chakrabarti,philip a. bernstein,0.0,0.0
"allen luniewski , markus tresch , neal palmer","james frew , jeff dozier",0.0,0.0
"claus hagen , hans-jörg schek , gustavo alonso , markus tresch","inderpal singh mumick , hamid pirahesh",0.0,0.0
"peter j. h. king , jonathan k. lawder","theodore johnson , charles d. cranor , oliver spatscheck , vladislav shkapenyuk",0.0,0.0
"rajeev rastogi , s. seshadri , minos n. garofalakis , aristides gionis , kyuseok shim","daniela florescu , alberto o. mendelzon , alon y. levy",0.0,0.0
"david b. lomet , daniel barbará , josé a. blakeley , michael stonebraker , daniel h. fishman","omar benjelloun , tova milo , serge abiteboul , frederic dang ngoc , bernd amann",0.0,0.0
"ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar","joan peckham , bonnie mackellar , michael doherty",0.0,0.0
"alexandros biliris , euthimios panagos","theodore johnson , amr el abbadi , richard t. snodgrass , kenneth a. ross",0.0,0.0
z. meral özsoyoglu,keishi tajima,0.0,0.0
"dimitra vista , h. v. jagadish , divesh srivastava , tova milo , laks v. s. lakshmanan","mikael berndtsson , jörgen hansson",0.0,0.0
guido moerkotte,"lars arge , jeffrey scott vitter , torsten suel , sridhar ramaswamy , octavian procopiuc",0.0,0.0
"reinhard pichler , georg gottlob , christoph koch","thorsten fiebig , till westmann , robert schiele , guido moerkotte , carl-christian kanne , julia neumann , sven helmer",1.0,1.0
michael j. carey,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",0.0,0.0
"panos constantopoulos , yannis vassiliou , matthias jarke , john mylopoulos","thomas brinkhoff , hans-peter kriegel",0.0,0.0
"yirong xu , ramakrishnan srikant , rakesh agrawal","hans-peter kriegel , stefan berchtold",0.0,0.0
"michael benedikt , aoying zhou , rajeev rastogi , shihui zheng , chee yong chan , wenfei fan","carol small , alexandra poulovassilis",0.0,0.0
"jérôme siméon , vassilis christophides , sophie cluet","reagan moore , arun jagatheesan , paul watson , norman w. paton",0.0,0.0
"luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau",dan suciu,0.0,0.0
"daniel a. keim , stefan berchtold","jeffrey parsons , yair wand",1.0,1.0
"andré eickler , carsten andreas gerlhof , donald kossmann","letizia tanca , piero fraternali",0.0,0.0
"yuri breitbart , gerhard weikum , radek vingralek","damianos chatziantoniou , kenneth a. ross",0.0,0.0
"alexander hinneburg , daniel a. keim","arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",0.0,0.0
"andrew eisenberg , jim melton","jeffrey f. naughton , minos n. garofalakis , kenneth a. ross",0.0,0.0
"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino","peter j. haas , rakesh agrawal , jerry kiernan",0.0,0.0
"kaushik dutta , debra e. vandermeer , krithi ramamritham , anindya datta , shamkant b. navathe","lukas relly , stephen blott , hans-jörg schek",1.0,1.0
"shiang chen liew , senqiang zhou , ke wang","mengchi liu , tok wang ling , gillian dobbie",0.0,0.0
torsten grust,"chen li , jeffrey d. ullman , foto n. afrati",0.0,0.0
david vaskevitch,"ernest teniente , elena baralis , stefano paraboschi",0.0,0.0
dan suciu,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",1.0,1.0
"taosong he , stephen g. eick , kenneth c. cox","giedrius slivinskas , richard t. snodgrass , christian s. jensen",1.0,1.0
"guido moerkotte , alfons kemper , carsten andreas gerlhof","alfons kemper , donald kossmann",0.0,0.0
"samuel madden , wei hong , joseph m. hellerstein , michael j. franklin","zhao-hui tang , jean-robert gruser , georges gardarin",0.0,0.0
"dac khoa doan , alistair c. kilgour , norman w. paton","eric simon , angelika kotz dittrich",0.0,0.0
harald schöning,"alexander aiken , jennifer widom , joseph m. hellerstein",0.0,0.0
sandeepan banerjee,"stefan deßloch , nelson mendonça mattos",0.0,0.0
gilles fecteau,"h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",1.0,1.0
"seth j. white , david j. dewitt",r. g. g. cattell,0.0,0.0
"ioana stanoi , amr el abbadi , divyakant agrawal , mirek riedewald",karl aberer,0.0,1.0
"vibha dayal , satish ramakrishnan",richard t. snodgrass,0.0,0.0
"philip bohannon , rajeev rastogi , peter mcilroy","boualem benatallah , anne h. h. ngu , phuong nguyen , liangzhao zeng",0.0,0.0
marianne winslett,"paul w. p. j. grefen , heiko ludwig",1.0,1.0
"alex dekhtyar , robert ross , v. s. subrahmanian","werner strauß , gerhard dünzinger , werner kießling , helmut schmidt",1.0,1.0
"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens","beng chin ooi , yanfeng shu , kian-lee tan",0.0,0.0
"nikos mamoulis , dimitris papadias",sherif danish,0.0,0.0
michael stonebraker,"jarek gryz , calisto zuzarte , parke godfrey",1.0,1.0
sergey brin,christos faloutsos,0.0,0.0
fox development team,"dan suciu , maurizio lenzerini , daniele nardi , werner nutt",0.0,0.0
"jeffrey f. naughton , avi pfeffer , joseph m. hellerstein","alberto o. mendelzon , paolo atzeni",0.0,0.0
"s. tserkezoglou , timos k. sellis , barbara pernici , michalis vazirgiannis , isabelle mirbel","king-ip lin , h. v. jagadish , christos faloutsos",0.0,0.0
joseph m. hellerstein,"banu özden , minos n. garofalakis , abraham silberschatz",0.0,0.0
"z. meral özsoyoglu , gultekin özsoyoglu , abdullah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde","neoklis polyzotis , minos n. garofalakis",0.0,0.0
"ling liu , robert meersman","jano moreira de souza , geraldo zimbrao",0.0,0.0
?,"dan suciu , maurizio lenzerini , daniele nardi , werner nutt",0.0,0.0
"rajeev motwani , waqar hasan","chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",0.0,0.0
"daniel barbará , hector garcia-molina","s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",0.0,1.0
"ashok joshi , n. macnaughton , juan loaiza , m. keihl , tirthankar lahiri , william bridge","kyuseok shim , surajit chaudhuri",0.0,0.0
"piero fraternali , stefano paraboschi , stefano ceri","elisa bertino , ahmed k. elmagarmid , mohand-said hacid",0.0,0.0
"david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau","ambuj k. singh , kothuri venkata ravi kanth , divyakant agrawal",0.0,0.0
z. meral özsoyoglu,"mengchi liu , tok wang ling , gillian dobbie",0.0,0.0
"aoying zhou , wenyun ji , shihui zheng , hongjun lu , yuqi liang , zengping tian , long zhang","brian noble , mahadev satyanarayanan",0.0,0.0
"rachel pottinger , alon y. levy","phil janus , albert dandrea",0.0,0.0
"stefano ceri , stefano paraboschi , angela bonifati","zhao-hui tang , georges gardarin , jean-robert gruser",0.0,0.0
"dennis shasha , philippe bonnet","rajendran m. sivasankaran , bhaskar purimetla , john a. stankovic , krithi ramamritham , donald f. towsley",0.0,0.0
z. meral özsoyoglu,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",0.0,0.0
"eric simon , angelika kotz dittrich",karl aberer,0.0,0.0
"jeffrey f. naughton , avi pfeffer , joseph m. hellerstein","arie segev , richard t. snodgrass , christian s. jensen",0.0,0.0
paolo giorgini,michael j. carey,0.0,0.0
david b. lomet,"jason mchugh , jennifer widom",0.0,0.0
christian hidber,"divesh srivastava , nick koudas",0.0,0.0
"subbu n. subramanian , srinivasa narayanan","carlo zaniolo , vassilis j. tsotras , shu-yao chien",1.0,1.0
"oded shmueli , jennifer widom",sunita sarawagi,0.0,0.0
"peter sawyer , awais rashid","konrad schwarz , eva kühn , thomas tschernko",0.0,0.0
joseph fong,"roy goldman , serge abiteboul , jennifer widom , dallan quass , jason mchugh",0.0,0.0
"atsushi ohori , peter buneman",ming-chuan wu,0.0,0.0
"james geller , ashish mehta , erich j. neuhold , yehoshua perl","jan chomicki , david toman , michael h. böhlen",1.0,1.0
"christoph schuler , hans-jörg schek , patrick neukomm , roger weber , heiko schuldt","panos k. chrysanthis , arkady b. zaslavsky , morris sloman",0.0,0.0
"amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande","hanan samet , gísli r. hjaltason",0.0,0.0
dan suciu,"wen-syan li , chris clifton",0.0,0.0
"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner",sharad mehrotra,1.0,1.0
"boris motik , alexander maedche , ljiljana stojanovic",michael j. franklin,0.0,0.0
"dimitrios gunopulos , nick koudas , divesh srivastava , michail vlachos , sudipto guha",praveen seshadri,0.0,0.0
"bin he , kevin chen-chuan chang","tiziana catarci , giuseppe santucci",1.0,1.0
?,"s. seshadri , nandlal l. sarda , d. b. phatak , s. sudarshan",0.0,0.0
gary hallmark,"narain h. gehani , william d. roome , h. v. jagadish",0.0,0.0
rob golding,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",0.0,0.0
"vibha dayal , satish ramakrishnan","daniel j. rosenkrantz , nick koudas , dan suciu , peter scheuermann , rajeev rastogi , jiawei han , kenneth a. ross",0.0,1.0
"prabhakar raghavan , david gibson , jon m. kleinberg",narendra mohan,1.0,1.0
"tolga urhan , laura bright , vladimir zadorozhny , maria-esther vidal , louiqa raschid",hasan m. jamil,0.0,0.0
"s. sudarshan , arvind hulgeri","richard t. snodgrass , vassilis j. tsotras , christian s. jensen",0.0,0.0
"krithi ramamritham , panos k. chrysanthis","ioana manolescu , donald kossmann , daniela florescu",0.0,0.0
"donald r. slutz , jim gray , tom barclay","norio katayama , shin  ichi satoh",1.0,1.0
"geoffrey phipps , marcia a. derr , shinichi morishita","andrew tomkins , prabhakar raghavan , ravi kumar , sridhar rajagopalan",1.0,1.0
"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh","chu yee liau , aoying zhou , wee siong ng , ming zhang , bo ling , chin hong goh , yanfeng shu , kian-lee tan , yingguang li , xiaoyu wang , beng chin ooi",1.0,1.0
"viswanath poosala , yannis e. ioannidis","dac khoa doan , alistair c. kilgour , norman w. paton",0.0,0.0
narayanan shivakumar,"karthikeyan ramasamy , prasad deshpande , amit shukla , jeffrey f. naughton",1.0,1.0
anil nori,elisa bertino,0.0,0.0
"alberto o. mendelzon , dimitra vista , masum z. hasan","serge abiteboul , catriel beeri",1.0,1.0
"reinhard pichler , georg gottlob , christoph koch","boualem benatallah , anne h. h. ngu , phuong nguyen , liangzhao zeng",0.0,0.0
"moira c. norrie , hans-jörg schek , michael rys","philip a. bernstein , david shutt , shankar pal",0.0,1.0
"guido moerkotte , jens claußen , klaus peithner , alfons kemper",richard t. snodgrass,0.0,0.0
"athman bouguettaya , brahim medjahed , ahmed k. elmagarmid","daphne koller , lise getoor , benjamin taskar",1.0,1.0
"meikel pöss , chris floyd","phil janus , albert dandrea",0.0,0.0
dean kuo,"liang huai yang , mong-li lee , wynne hsu",0.0,0.0
"ching-tien ho , rakesh agrawal , nimrod megiddo , ramakrishnan srikant","benjamin nguyen , serge abiteboul , gregory cobena , mihai preda",1.0,1.0
"bruce bargmeyer , brad perry , jerry fowler , marian h. nodine","berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",0.0,0.0
"mehran sahami , panagiotis g. ipeirotis , luis gravano",?,1.0,1.0
"niels nes , martin l. kersten , nikos mamoulis , arjen p. de vries","surajit chaudhuri , kyuseok shim",1.0,1.0
"tova milo , roger weber , ioana manolescu , omar benjelloun , serge abiteboul","hanan samet , erik g. hoel",1.0,1.0
"jenny chiang , ze-nian li , osmar r. zaïane , sonny h. chee , jiawei han","arturo jaime , oscar díaz",0.0,0.0
m. tamer özsu,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",0.0,0.0
"dan suciu , ioana manolescu , daniela florescu , alon y. levy","amit shukla , jeffrey f. naughton , yihong zhao , prasad deshpande",0.0,0.0
isabel f. cruz,"manfred a. jeusfeld , ling feng , jeroen hoppenbrouwers",1.0,1.0
"kam-yiu lam , krithi ramamritham , alan kwan","kyuseok shim , sridhar ramaswamy , rajeev rastogi",0.0,0.0
"boris chidlovskii , uwe m. borghoff",luca cardelli,0.0,0.0
"dimitrios gunopulos , nick koudas , divesh srivastava , michail vlachos , sudipto guha","roger s. barga , david b. lomet , per-åke larson , surajit chaudhuri , vivek r. narasayya",1.0,1.0
"georgios evangelidis , betty salzberg , david b. lomet","s. sudarshan , siddhesh bhobe , s. seshadri , prasan roy",1.0,1.0
henry f. korth,"luis gravano , surajit chaudhuri",1.0,1.0
kamar aulakh,"minos n. garofalakis , phillip b. gibbons",0.0,0.0
frank leymann,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",0.0,0.0
"suresh kumar , eng-kee kwang , divyakant agrawal","phil janus , albert dandrea",0.0,0.0
michael l. brodie,"tak w. yan , hector garcia-molina",0.0,0.0
