left_id,right_id,label,id
2284,18558,0,1421
1605,17837,0,1422
176,14820,0,1423
1154,15213,0,1424
1853,16450,0,1425
1391,2976,1,1426
1317,9408,0,1427
1893,3167,0,1428
638,4329,0,1429
53,806,0,1430
1257,304,0,1431
176,3098,0,1432
582,2465,0,1433
2504,2818,0,1434
846,6360,0,1435
2284,17239,0,1436
597,8342,0,1437
932,16320,0,1438
1791,19538,1,1439
1975,14129,0,1440
2434,4727,0,1441
2147,17385,0,1442
2518,15749,0,1443
2190,12269,0,1444
1191,15387,0,1445
2396,16194,0,1446
73,21757,0,1447
1689,9543,0,1448
2262,2632,0,1449
2238,19239,0,1450
627,4730,0,1451
1739,14092,0,1452
821,14402,0,1453
1483,7546,0,1454
239,8651,0,1455
419,21057,0,1456
1265,10451,0,1457
1178,16608,0,1458
856,16320,0,1459
266,4860,0,1460
1135,12789,0,1461
1850,18454,0,1462
209,18713,0,1463
1858,6173,0,1464
1075,12632,0,1465
638,19221,0,1466
925,14176,0,1467
1825,13686,0,1468
2422,21841,0,1469
832,18692,0,1470
1888,10731,0,1471
244,14691,0,1472
2115,809,0,1473
2337,19492,0,1474
1711,289,0,1475
342,7323,0,1476
2210,19538,0,1477
187,14760,0,1478
1483,9328,0,1479
1927,6512,0,1480
978,17549,0,1481
2147,4253,0,1482
95,8668,0,1483
1178,17846,0,1484
1594,12468,0,1485
705,12895,1,1486
1733,21812,1,1487
544,16228,0,1488
1257,20121,0,1489
1933,11127,0,1490
561,18165,0,1491
1194,10954,0,1492
56,9164,1,1493
315,1727,0,1494
678,19587,0,1495
887,19567,0,1496
1534,5040,0,1497
2030,18747,0,1498
2185,12464,0,1499
1135,6998,0,1500
1984,1120,1,1501
2149,10785,0,1502
1578,13152,0,1503
2260,18583,0,1504
1888,12769,0,1505
94,7299,0,1506
941,4720,0,1507
621,11202,0,1508
1992,21729,0,1509
1007,21613,0,1510
1508,645,0,1511
1270,9305,0,1512
2224,2821,0,1513
66,3668,1,1514
1649,1006,0,1515
226,10821,0,1516
2361,21693,0,1517
1815,16978,0,1518
912,16460,0,1519
324,6457,0,1520
1774,18402,1,1521
944,9392,0,1522
975,5421,0,1523
25,20449,0,1524
1010,3126,0,1525
219,8698,0,1526
1949,17302,1,1527
576,6743,0,1528
2297,10869,1,1529
417,6743,0,1530
598,2065,0,1531
62,8692,0,1532
307,19205,0,1533
1483,16610,0,1534
2507,7719,0,1535
2123,13726,0,1536
1484,21182,0,1537
1649,6952,0,1538
243,6152,0,1539
705,10843,0,1540
2052,6286,1,1541
421,17330,0,1542
2147,10293,0,1543
2270,12717,0,1544
2208,5421,0,1545
1258,4728,0,1546
2504,18507,0,1547
2405,13012,0,1548
960,4029,0,1549
1382,10535,0,1550
102,9793,0,1551
184,13393,0,1552
1959,19011,0,1553
399,22063,0,1554
2471,6740,0,1555
852,14687,0,1556
387,13149,0,1557
265,3518,0,1558
1850,17511,0,1559
93,8348,0,1560
1656,12764,0,1561
781,21212,0,1562
1154,11490,0,1563
1558,12852,1,1564
2449,5418,0,1565
1183,11288,1,1566
998,1288,0,1567
382,1609,0,1568
1229,14348,0,1569
2548,7175,0,1570
1532,12787,0,1571
1605,12781,0,1572
1729,12866,0,1573
971,13425,0,1574
1418,9869,0,1575
626,18443,0,1576
1528,20964,0,1577
2349,21757,0,1578
1522,18731,0,1579
1656,6652,0,1580
1927,10778,0,1581
1688,18241,0,1582
336,19065,0,1583
2072,7712,0,1584
1209,18494,0,1585
1365,4029,0,1586
1415,6344,0,1587
2154,11211,1,1588
1258,2821,0,1589
896,3556,0,1590
2089,12660,0,1591
781,17875,0,1592
1242,3823,0,1593
943,2091,0,1594
1366,7997,0,1595
2020,801,0,1596
2372,11964,0,1597
1362,17388,1,1598
2472,21811,0,1599
547,6029,0,1600
128,10640,1,1601
1132,18507,0,1602
2222,10744,0,1603
660,12403,0,1604
2538,11678,0,1605
248,9675,0,1606
1784,14395,0,1607
1251,87,0,1608
280,21955,0,1609
342,13308,0,1610
1988,9474,1,1611
1614,8880,0,1612
2220,4728,0,1613
1153,9237,1,1614
1429,8208,0,1615
697,16650,0,1616
822,14680,0,1617
1686,3956,0,1618
944,206,0,1619
2260,18514,0,1620
2322,19320,0,1621
577,19367,1,1622
1955,21221,0,1623
1199,12355,0,1624
1747,17302,0,1625
1972,11592,0,1626
14,1699,0,1627
1997,20643,0,1628
353,8761,0,1629
852,304,0,1630
2058,13453,0,1631
466,17184,0,1632
1257,4728,0,1633
594,2714,0,1634
2445,13066,0,1635
1398,4586,1,1636
786,4733,0,1637
226,9013,0,1638
1571,21933,0,1639
1791,16560,0,1640
30,15046,0,1641
1103,6761,0,1642
40,14686,0,1643
700,8786,0,1644
662,20473,0,1645
1128,19199,0,1646
1668,19552,0,1647
2332,6743,0,1648
2267,8533,0,1649
215,676,0,1650
1841,2326,1,1651
823,14694,0,1652
2050,12990,0,1653
1509,5571,0,1654
145,6536,0,1655
561,19283,0,1656
832,19556,1,1657
627,10750,0,1658
1605,10752,0,1659
363,7131,0,1660
1631,21045,0,1661
1285,4590,0,1662
1132,286,0,1663
1178,16598,0,1664
1208,16934,0,1665
1959,17837,0,1666
187,12862,0,1667
598,7630,0,1668
1605,14680,0,1669
611,2439,0,1670
1959,21693,0,1671
1737,8747,0,1672
1405,8245,0,1673
1861,20654,0,1674
1172,254,0,1675
1932,21446,0,1676
1178,8791,0,1677
1513,1591,0,1678
2126,19124,0,1679
2063,5067,0,1680
2260,5229,0,1681
1257,2818,0,1682
2126,9721,0,1683
625,18443,1,1684
2412,7233,1,1685
725,17580,0,1686
1241,19451,0,1687
1210,10076,0,1688
419,5215,0,1689
1067,17186,0,1690
1010,7055,0,1691
2479,10670,0,1692
1247,7775,0,1693
149,20269,0,1694
1888,2790,0,1695
805,4310,0,1696
1560,6400,0,1697
1348,10602,0,1698
2220,21566,0,1699
1081,5076,0,1700
1701,18550,0,1701
1016,20015,0,1702
1516,6810,0,1703
432,438,0,1704
176,951,0,1705
1920,13431,0,1706
1148,16756,1,1707
1542,10128,0,1708
1268,20274,0,1709
561,14707,0,1710
1860,18840,0,1711
2305,5328,0,1712
1417,16356,0,1713
1714,18512,1,1714
1454,21446,0,1715
1802,14916,0,1716
2255,8071,0,1717
1972,3589,0,1718
353,12769,0,1719
419,30,0,1720
327,14686,0,1721
2191,16173,1,1722
1481,12072,0,1723
1413,799,0,1724
626,16608,0,1725
1135,2689,0,1726
353,118,0,1727
1839,17184,0,1728
1230,8732,0,1729
2518,21560,0,1730
991,14245,0,1731
176,6882,0,1732
1695,16372,0,1733
899,14710,0,1734
362,19142,0,1735
1233,12407,1,1736
1340,8497,0,1737
703,17555,0,1738
1454,14715,0,1739
2405,13010,0,1740
542,3174,0,1741
823,12790,0,1742
1752,10391,0,1743
463,11440,1,1744
909,12299,0,1745
235,16182,0,1746
1413,6729,0,1747
1862,9500,0,1748
688,2871,0,1749
451,10082,0,1750
625,14687,0,1751
2471,820,0,1752
1534,15006,0,1753
1973,10867,0,1754
2305,15868,0,1755
2260,7334,0,1756
2361,13427,0,1757
2054,11613,0,1758
822,805,0,1759
1153,13245,1,1760
1225,2074,0,1761
1356,11269,1,1762
248,1689,0,1763
2433,17517,0,1764
890,20491,0,1765
342,15295,0,1766
275,10037,0,1767
1529,13872,0,1768
47,9387,0,1769
1441,1328,0,1770
1884,17578,1,1771
592,2521,0,1772
1334,645,0,1773
757,449,0,1774
2263,1019,0,1775
215,10598,0,1776
1169,15292,0,1777
1776,11549,0,1778
1813,16935,0,1779
219,8697,0,1780
2151,7338,1,1781
1397,20805,1,1782
1920,17247,0,1783
900,14887,0,1784
366,209,0,1785
1132,16598,0,1786
2144,9288,0,1787
58,7538,0,1788
2365,3203,0,1789
417,17846,0,1790
248,1685,0,1791
517,4079,0,1792
1595,13390,1,1793
2507,1097,0,1794
1530,7328,0,1795
1191,10448,0,1796
421,16516,0,1797
2101,9945,0,1798
636,18929,0,1799
2037,8519,1,1800
1605,6745,0,1801
2517,14667,0,1802
822,19011,0,1803
1073,550,0,1804
770,1302,0,1805
1983,6914,0,1806
869,10504,0,1807
2316,7220,0,1808
1957,16358,0,1809
58,9328,0,1810
2430,18444,0,1811
927,7489,0,1812
1172,14263,0,1813
56,21636,0,1814
495,20999,0,1815
1353,12867,0,1816
1334,8618,1,1817
561,14687,0,1818
475,12746,1,1819
960,16184,0,1820
1671,19639,0,1821
1822,16496,0,1822
2241,16499,0,1823
1907,10481,1,1824
1463,10238,0,1825
856,17505,0,1826
102,13721,0,1827
1188,3172,0,1828
501,16349,0,1829
931,6451,1,1830
56,15701,0,1831
889,14169,0,1832
1418,2835,0,1833
1345,13104,0,1834
1365,18617,0,1835
1699,17102,0,1836
2220,8786,0,1837
466,16318,0,1838
1997,12450,0,1839
711,3219,0,1840
1229,10098,0,1841
932,17184,0,1842
1502,16444,0,1843
1473,3250,1,1844
2265,21671,0,1845
1937,2881,0,1846
382,2580,0,1847
698,18248,0,1848
967,805,0,1849
1145,18670,0,1850
1099,7727,0,1851
1560,8451,0,1852
2464,15665,0,1853
1248,16894,0,1854
683,19140,0,1855
1426,6692,0,1856
2471,19011,0,1857
2255,2632,0,1858
578,11384,0,1859
312,11285,0,1860
1909,21481,0,1861
176,2948,0,1862
528,8972,0,1863
700,18507,0,1864
2390,6745,0,1865
1852,12711,0,1866
1129,2672,0,1867
1910,5523,0,1868
1760,18297,0,1869
896,3098,0,1870
125,5418,0,1871
1827,14483,0,1872
2390,6742,0,1873
218,1090,0,1874
1320,21571,0,1875
181,12012,1,1876
1269,21544,0,1877
1133,12786,0,1878
1561,17048,0,1879
967,806,0,1880
966,10290,0,1881
178,19149,1,1882
66,3670,0,1883
1016,18557,0,1884
2401,19221,0,1885
219,8699,0,1886
2507,7056,0,1887
1475,6605,0,1888
2305,954,0,1889
1614,11350,1,1890
737,2840,0,1891
421,16517,0,1892
2535,8245,0,1893
692,18704,1,1894
2405,4965,0,1895
688,12847,0,1896
1171,16356,0,1897
1397,19113,0,1898
462,2821,0,1899
1316,4506,1,1900
421,16222,0,1901
2054,7600,0,1902
1036,8,0,1903
1525,8563,0,1904
660,10272,0,1905
1178,18507,0,1906
1839,21955,0,1907
2311,20733,0,1908
1827,2584,0,1909
95,13009,0,1910
1616,21312,0,1911
382,2581,0,1912
874,18827,0,1913
1531,16328,0,1914
787,2689,0,1915
495,6767,0,1916
921,21915,0,1917
1992,11230,0,1918
2237,1696,1,1919
2342,12613,0,1920
2514,18680,0,1921
2272,12417,0,1922
1917,14149,0,1923
29,12464,0,1924
1686,17665,1,1925
490,10505,0,1926
561,805,0,1927
102,13722,0,1928
1571,11014,0,1929
49,10111,0,1930
1630,14811,0,1931
2094,16173,0,1932
557,20874,0,1933
429,19904,0,1934
2167,17733,1,1935
1016,1624,0,1936
1246,13878,0,1937
627,10751,0,1938
1471,9143,0,1939
699,3856,1,1940
814,17184,0,1941
1455,692,0,1942
507,11953,1,1943
1528,11148,0,1944
1653,13531,0,1945
217,8944,0,1946
1594,6430,0,1947
1793,10185,0,1948
2149,6797,0,1949
2389,6743,0,1950
2001,2074,0,1951
2107,19752,0,1952
2071,12819,0,1953
557,13436,0,1954
1504,9319,0,1955
765,5410,0,1956
2056,5118,0,1957
852,16333,0,1958
2322,13108,0,1959
175,20939,0,1960
2218,16332,0,1961
295,12600,0,1962
852,18152,0,1963
1560,8450,0,1964
1816,15884,0,1965
2389,6750,0,1966
857,7361,0,1967
150,4349,0,1968
1296,19011,0,1969
1711,19915,0,1970
1528,16538,0,1971
1272,8153,0,1972
2306,18101,0,1973
887,17184,0,1974
2054,3599,0,1975
786,14704,0,1976
896,14820,0,1977
636,7158,0,1978
576,14701,0,1979
2305,3546,0,1980
1092,3778,0,1981
1933,1166,0,1982
836,21563,0,1983
672,158,0,1984
1705,15776,0,1985
1932,4979,0,1986
117,5266,0,1987
735,10272,0,1988
2155,4509,1,1989
73,9392,0,1990
1447,8941,0,1991
2430,20121,0,1992
597,14248,0,1993
219,4638,0,1994
1711,17874,0,1995
458,9325,0,1996
1860,18620,0,1997
1824,8306,0,1998
688,4787,0,1999
1591,3205,1,2000
322,9990,1,2001
1135,10745,0,2002
828,2976,0,2003
261,7227,0,2004
327,809,0,2005
2063,13107,0,2006
1901,10882,1,2007
2001,13988,0,2008
2361,18153,0,2009
576,4728,0,2010
753,7944,0,2011
266,12919,0,2012
509,19410,0,2013
2126,2139,0,2014
943,9149,0,2015
719,121,0,2016
2514,659,0,2017
1296,801,0,2018
852,19283,0,2019
1539,4754,0,2020
2199,16845,0,2021
1009,10601,0,2022
382,14483,0,2023
1959,286,0,2024
1564,20729,0,2025
1257,21566,0,2026
1888,14668,0,2027
2394,3276,0,2028
1866,14359,1,2029
612,2754,0,2030
2546,19780,0,2031
2076,18297,1,2032
697,7739,0,2033
2504,18443,0,2034
2220,14707,0,2035
2163,8469,1,2036
414,9527,0,2037
80,17375,0,2038
993,19010,0,2039
1907,14428,0,2040
509,9804,0,2041
1694,20397,1,2042
1209,16101,0,2043
2082,2689,0,2044
1753,16220,1,2045
2389,21794,0,2046
284,14575,0,2047
753,9553,0,2048
1060,20429,0,2049
662,17223,0,2050
1737,12275,0,2051
626,6750,0,2052
512,4976,0,2053
1899,5458,1,2054
523,14091,0,2055
2224,6745,0,2056
382,4490,0,2057
1037,12168,1,2058
661,7976,0,2059
944,10251,0,2060
1542,9901,0,2061
415,20385,1,2062
2432,9063,0,2063
2365,4528,0,2064
1595,3901,0,2065
2405,8668,1,2066
398,18813,0,2067
1869,15888,0,2068
1861,16323,0,2069
1132,6743,0,2070
40,2828,0,2071
1508,14528,0,2072
1720,19380,0,2073
2220,17846,0,2074
2265,9441,0,2075
1953,13422,0,2076
1413,10728,0,2077
898,7383,1,2078
1784,21672,0,2079
22,15600,0,2080
176,854,0,2081
2549,7860,0,2082
1673,6029,0,2083
219,6666,0,2084
1145,4715,0,2085
2400,12269,0,2086
636,14336,0,2087
561,18152,1,2088
1413,12766,0,2089
1542,14054,0,2090
1688,18243,0,2091
243,5776,0,2092
95,1036,0,2093
65,21045,0,2094
896,13568,0,2095
56,16349,0,2096
2538,14178,0,2097
465,10870,0,2098
2374,3051,1,2099
1560,11858,0,2100
2379,10267,1,2101
618,10042,0,2102
70,3747,0,2103
2365,646,0,2104
1418,2839,0,2105
1178,20429,0,2106
1827,13908,0,2107
1247,1358,0,2108
283,1886,0,2109
1195,5364,1,2110
1833,7553,0,2111
2165,21076,1,2112
889,2789,0,2113
2145,8789,0,2114
1673,5248,0,2115
2257,8356,1,2116
1875,3369,0,2117
2361,820,0,2118
1311,3097,0,2119
2438,5571,0,2120
2149,2872,0,2121
1141,3276,0,2122
852,18153,0,2123
2107,8358,1,2124
2317,2802,0,2125
2112,14704,0,2126
688,2870,0,2127
1550,1373,0,2128
184,18372,0,2129
97,21940,0,2130
1957,16936,0,2131
1862,15434,1,2132
1155,10921,0,2133
2535,122,0,2134
2462,4155,0,2135
1805,7581,0,2136
1605,801,0,2137
217,21980,0,2138
2430,12781,0,2139
1649,14884,0,2140
1860,13393,0,2141
1296,6750,0,2142
2058,9496,0,2143
978,16880,0,2144
25,14930,0,2145
2229,20564,0,2146
1070,3973,0,2147
908,1043,0,2148
2094,18617,0,2149
1169,9322,0,2150
199,3538,0,2151
218,5046,1,2152
700,801,0,2153
776,13713,0,2154
1726,16331,0,2155
353,8826,0,2156
1091,14950,0,2157
2478,16862,1,2158
1508,4533,0,2159
1781,4397,0,2160
960,15247,0,2161
382,20373,0,2162
80,6526,1,2163
1774,17453,0,2164
2196,19484,1,2165
912,3749,0,2166
330,21371,0,2167
320,18372,0,2168
1135,6749,0,2169
29,6031,1,2170
1484,2258,0,2171
1861,20538,0,2172
339,13558,0,2173
54,6572,1,2174
53,16333,0,2175
1630,13530,0,2176
1178,21794,0,2177
2471,286,0,2178
337,18357,0,2179
2537,4425,0,2180
1624,14940,0,2181
967,801,0,2182
1300,7620,0,2183
32,20124,0,2184
753,3682,0,2185
2535,8810,0,2186
509,9802,0,2187
2147,6580,0,2188
2527,11279,0,2189
1632,626,0,2190
635,7145,1,2191
65,1173,0,2192
2405,14920,0,2193
2504,12781,0,2194
1581,6075,0,2195
2023,3391,0,2196
1527,5049,0,2197
382,8596,0,2198
2349,20324,0,2199
2332,18153,0,2200
1198,6883,0,2201
117,3320,0,2202
336,5702,0,2203
353,2788,0,2204
2058,3490,0,2205
2078,3894,1,2206
2144,10744,0,2207
1616,556,0,2208
1705,4677,0,2209
1457,8346,1,2210
1528,17193,0,2211
2055,14729,0,2212
219,14160,0,2213
2394,7260,0,2214
2043,11723,0,2215
292,4497,0,2216
1702,17563,0,2217
65,15083,0,2218
1402,20183,1,2219
2461,21056,0,2220
1605,6740,0,2221
1537,12414,0,2222
1031,15855,0,2223
1178,20715,0,2224
1438,5421,0,2225
2061,16591,0,2226
851,14245,0,2227
2472,19011,0,2228
2492,10151,0,2229
2469,17843,0,2230
2266,1616,1,2231
1169,15295,0,2232
1745,16721,0,2233
912,9793,0,2234
1223,12116,0,2235
290,20220,0,2236
65,11132,0,2237
419,21844,0,2238
625,20125,0,2239
737,6767,0,2240
399,6641,0,2241
1534,1280,0,2242
627,14686,0,2243
1779,12714,0,2244
2094,10822,0,2245
634,10844,0,2246
2361,20125,0,2247
1532,2689,0,2248
532,10077,0,2249
95,4966,0,2250
1169,13307,0,2251
1178,19283,0,2252
1132,18165,0,2253
79,18187,0,2254
1695,17928,0,2255
394,15681,0,2256
2332,21693,0,2257
1486,13414,0,2258
576,14680,0,2259
249,18994,0,2260
496,4496,1,2261
429,15214,0,2262
1699,18345,0,2263
2209,17162,1,2264
961,4331,0,2265
195,19729,0,2266
2331,7294,0,2267
1419,20145,0,2268
2546,16910,0,2269
1628,6288,1,2270
2484,1439,0,2271
968,19351,0,2272
2395,12586,0,2273
1907,12500,0,2274
1983,10893,0,2275
2186,3614,0,2276
348,15100,0,2277
2430,21811,0,2278
744,2825,0,2279
1129,679,0,2280
852,2819,0,2281
621,13149,0,2282
93,8350,1,2283
1887,3716,0,2284
67,10669,0,2285
1454,824,0,2286
1661,21507,0,2287
1296,6740,0,2288
2540,5175,1,2289
81,21451,0,2290
688,10792,0,2291
741,11537,1,2292
1834,18463,0,2293
2317,15825,1,2294
2531,4659,0,2295
145,10613,0,2296
2185,12098,0,2297
896,12918,0,2298
1908,20111,1,2299
2154,3231,0,2300
967,17892,0,2301
1927,14822,0,2302
1465,20564,0,2303
319,19634,0,2304
34,21446,0,2305
1334,4528,0,2306
1172,16731,0,2307
2401,4329,0,2308
2020,18200,0,2309
2253,18771,0,2310
1983,4894,0,2311
1230,4667,1,2312
99,4522,0,2313
852,19011,0,2314
266,14825,0,2315
523,14107,0,2316
672,6882,0,2317
2332,806,0,2318
2483,7842,0,2319
374,428,0,2320
2324,20693,1,2321
1595,15395,0,2322
1761,12645,0,2323
1952,1770,0,2324
862,21118,0,2325
1674,17924,0,2326
106,411,0,2327
41,18673,0,2328
1257,8786,0,2329
1393,16924,0,2330
1891,3329,0,2331
1502,13545,0,2332
226,14620,0,2333
1437,11708,0,2334
2283,19125,0,2335
589,16953,1,2336
2082,21933,0,2337
2422,5191,0,2338
2295,17188,0,2339
1977,13329,0,2340
1699,16433,0,2341
626,19283,0,2342
95,9006,0,2343
1863,4760,0,2344
1711,5499,0,2345
166,17837,0,2346
722,6458,0,2347
934,7127,0,2348
176,4855,0,2349
1060,8786,0,2350
1956,16214,0,2351
2546,9064,0,2352
1062,2754,0,2353
2517,8235,0,2354
582,7870,0,2355
793,10077,0,2356
447,9155,0,2357
2548,12921,0,2358
509,1798,0,2359
1200,159,1,2360
2069,10794,0,2361
742,12765,0,2362
1810,2730,0,2363
805,14294,1,2364
911,19024,0,2365
737,19570,0,2366
2389,17203,0,2367
1191,21671,0,2368
993,10869,0,2369
229,11249,0,2370
2361,304,0,2371
1656,8450,0,2372
1237,21547,0,2373
1184,6961,0,2374
2471,21693,0,2375
32,18153,0,2376
973,6761,0,2377
1129,676,0,2378
938,12668,0,2379
320,14487,0,2380
1589,20790,0,2381
320,16184,0,2382
1349,19976,0,2383
582,15804,0,2384
226,13545,0,2385
1910,19938,0,2386
2049,21191,0,2387
2514,2644,0,2388
1257,14680,0,2389
2363,6752,0,2390
641,5136,0,2391
832,4597,1,2392
2515,554,0,2393
1423,7699,0,2394
2475,87,0,2395
725,21213,0,2396
1686,16258,0,2397
2361,19283,0,2398
1934,5537,0,2399
2002,14930,0,2400
324,552,0,2401
753,7558,0,2402
1531,17433,0,2403
1443,8792,0,2404
753,20259,0,2405
822,21693,0,2406
353,8763,0,2407
2019,17431,0,2408
218,20454,0,2409
1060,18444,0,2410
804,2879,0,2411
1453,19451,0,2412
1959,10751,0,2413
2549,16808,0,2414
513,2642,0,2415
1108,2723,0,2416
557,11931,0,2417
2394,13254,0,2418
978,18558,0,2419
822,14707,0,2420
1285,17404,0,2421
226,14005,0,2422
576,286,0,2423
2100,13576,0,2424
353,10728,0,2425
753,2917,0,2426
2424,15450,0,2427
1701,21487,0,2428
1649,12982,0,2429
428,21446,0,2430
320,18617,0,2431
37,5601,0,2432
1145,4784,0,2433
1711,16374,0,2434
201,9576,0,2435
1688,17232,0,2436
1688,16406,0,2437
1964,14803,1,2438
2265,18698,1,2439
2517,14169,0,2440
244,2829,0,2441
2471,18152,0,2442
2430,18507,0,2443
360,3569,0,2444
2546,17186,0,2445
2405,9095,0,2446
2237,19079,0,2447
532,6031,0,2448
2297,6998,0,2449
1761,6599,0,2450
2248,6301,0,2451
2192,136,0,2452
1842,4865,0,2453
1242,5063,0,2454
1323,11278,0,2455
69,14641,1,2456
1577,6332,0,2457
1979,4859,0,2458
912,9795,0,2459
853,768,0,2460
1630,19580,0,2461
1030,10555,1,2462
1438,5410,0,2463
626,17203,0,2464
2230,19286,0,2465
2048,10750,0,2466
792,2880,0,2467
1145,8841,0,2468
1129,21929,0,2469
1016,17239,0,2470
124,8974,0,2471
2548,19117,1,2472
1447,242,0,2473
1761,12646,0,2474
172,21462,0,2475
621,7126,0,2476
2538,8245,0,2477
178,20526,0,2478
2296,4824,0,2479
2503,20051,1,2480
1927,5250,0,2481
1513,1592,1,2482
255,961,0,2483
770,1111,0,2484
774,18730,0,2485
725,16278,0,2486
1228,13482,0,2487
2363,2826,0,2488
47,17556,0,2489
2345,15061,1,2490
1424,2225,0,2491
2435,10675,0,2492
2361,2818,0,2493
988,15661,0,2494
2362,17735,0,2495
40,20715,0,2496
625,21811,0,2497
1485,166,0,2498
1539,6769,0,2499
720,3442,0,2500
305,17385,0,2501
2265,6164,0,2502
73,2516,0,2503
2107,18982,0,2504
1626,6967,0,2505
1681,20776,0,2506
2437,12517,0,2507
737,837,0,2508
1011,3461,0,2509
626,12781,0,2510
1927,21369,0,2511
544,7581,0,2512
258,10646,1,2513
912,5737,0,2514
922,19110,0,2515
1145,12849,0,2516
2363,18601,0,2517
2201,14110,0,2518
2504,18152,0,2519
1282,1240,1,2520
120,923,0,2521
760,3466,0,2522
92,2822,0,2523
125,3466,0,2524
807,10731,0,2525
348,15101,0,2526
2389,17846,0,2527
765,15415,1,2528
1937,14776,0,2529
1468,9996,0,2530
2130,11144,0,2531
1966,656,1,2532
1225,6032,0,2533
2422,13547,0,2534
1016,17235,0,2535
469,19558,0,2536
1528,6115,0,2537
1286,16839,0,2538
2535,6761,0,2539
1839,2815,0,2540
787,6998,0,2541
1135,10869,0,2542
2471,2819,0,2543
853,6752,0,2544
547,15264,0,2545
1932,10588,0,2546
947,9460,0,2547
32,12794,0,2548
1295,8464,0,2549
2001,4188,0,2550
1430,11656,0,2551
419,13254,0,2552
1784,2494,0,2553
581,16963,0,2554
1010,1090,0,2555
594,5279,0,2556
617,19540,1,2557
1589,7435,0,2558
665,10744,0,2559
661,9989,0,2560
512,21446,0,2561
1245,13878,0,2562
2020,14701,0,2563
1966,659,0,2564
832,14586,0,2565
1021,16084,0,2566
1382,2594,0,2567
1525,2238,0,2568
41,11056,0,2569
2143,8239,0,2570
2522,3324,1,2571
693,2611,1,2572
626,18465,0,2573
582,11379,0,2574
149,20817,0,2575
195,9263,0,2576
2046,17529,0,2577
2133,18827,0,2578
244,10744,0,2579
1740,5504,0,2580
722,12995,1,2581
1145,8839,0,2582
2548,13224,0,2583
557,15882,0,2584
672,5249,0,2585
1882,6500,0,2586
1528,811,1,2587
1649,14883,0,2588
53,6743,0,2589
339,15539,0,2590
625,18465,0,2591
532,12059,0,2592
1121,5671,0,2593
697,7737,0,2594
1927,15868,0,2595
2039,7443,1,2596
1257,20429,0,2597
465,6785,0,2598
1695,16825,0,2599
2220,16598,0,2600
1405,10555,0,2601
2225,6387,0,2602
1870,918,0,2603
1701,16430,0,2604
2236,11637,0,2605
1233,18428,1,2606
741,5512,0,2607
2149,1609,0,2608
793,2074,0,2609
1489,2077,1,2610
967,2818,0,2611
1978,8262,0,2612
1028,5378,0,2613
58,1574,0,2614
73,5088,0,2615
1594,2493,0,2616
213,20018,0,2617
1944,6985,0,2618
1062,6754,0,2619
2133,18883,0,2620
1348,4578,0,2621
305,15295,0,2622
693,20663,0,2623
2220,2819,0,2624
1910,9558,0,2625
625,18153,0,2626
528,21347,1,2627
2349,12225,0,2628
1933,7139,0,2629
2008,14092,0,2630
466,17506,0,2631
852,820,0,2632
176,7304,0,2633
1136,17382,0,2634
1284,9324,0,2635
495,2840,0,2636
1560,3068,0,2637
2114,2754,0,2638
672,9577,0,2639
582,20737,0,2640
1827,1609,0,2641
1522,8661,0,2642
630,12819,0,2643
1992,16450,0,2644
1711,17614,0,2645
2515,9967,0,2646
1193,17864,0,2647
1910,5522,0,2648
782,5390,0,2649
95,1033,0,2650
278,19779,0,2651
719,1832,0,2652
1208,3254,1,2653
954,3651,0,2654
658,12878,0,2655
1621,17544,0,2656
278,17381,0,2657
1017,12416,0,2658
2412,18154,0,2659
2540,21344,0,2660
932,16317,0,2661
1621,17872,0,2662
201,3555,0,2663
84,2740,0,2664
916,8910,1,2665
1761,21681,0,2666
2331,20772,0,2667
1010,5034,0,2668
1927,8908,0,2669
582,3823,0,2670
128,2701,1,2671
2368,11363,0,2672
1372,5299,0,2673
166,16333,0,2674
339,5576,0,2675
1338,19146,0,2676
1508,644,0,2677
944,21292,0,2678
2069,3882,0,2679
1531,16921,0,2680
1733,17687,0,2681
73,772,0,2682
625,9734,0,2683
2164,3694,1,2684
652,7445,1,2685
2037,21543,1,2686
688,4786,0,2687
1945,6075,0,2688
1869,8591,0,2689
276,9509,0,2690
547,13288,0,2691
2254,8257,0,2692
582,1000,0,2693
887,17506,0,2694
2471,20429,0,2695
2520,20198,0,2696
1933,1185,0,2697
1349,12191,1,2698
1959,14707,0,2699
1236,7615,1,2700
2544,16195,0,2701
2255,8070,0,2702
2349,14176,0,2703
2430,9734,0,2704
640,9846,0,2705
557,3479,0,2706
2332,19011,0,2707
1454,2840,0,2708
40,14404,0,2709
1091,19597,0,2710
2527,21062,0,2711
2126,7704,0,2712
1809,9064,0,2713
166,820,0,2714
617,14463,0,2715
599,8519,0,2716
342,21065,0,2717
2390,12785,0,2718
1825,7034,0,2719
339,11600,0,2720
2412,15884,0,2721
2020,16598,0,2722
620,13871,0,2723
2327,10203,0,2724
2063,13152,0,2725
576,8791,0,2726
2069,1173,0,2727
1537,20635,0,2728
1656,12765,0,2729
53,304,0,2730
2260,3749,0,2731
1959,18200,0,2732
1258,6745,0,2733
759,14293,0,2734
67,20417,0,2735
353,6729,0,2736
1861,9392,0,2737
1510,2634,0,2738
405,9969,0,2739
1711,21223,0,2740
182,3408,0,2741
1656,8708,0,2742
2094,4029,0,2743
1489,22000,0,2744
1711,17276,0,2745
